study_id,status,n_points,roll_deg,pitch_deg,yaw_deg,r11,r12,r13,r21,r22,r23,r31,r32,r33
CQ500CT169,ok,5,-2.222062775825997,-10.982247482234538,22.220990227604513,0.9087784810540515,-0.3710577881355395,-0.19088685192294738,0.37125406220367735,0.9278293822116827,-0.03609790578351855,0.19050483896835876,-0.0380625192104877,0.9809480878012816
CQ500CT173,ok,5,-6.212834255500932,-9.997174796081419,11.435899114278333,0.9652648923407205,-0.1786926759332489,-0.1906111622709219,0.19526100591679557,0.9781154736800688,0.0718558259014261,0.1735996174616117,-0.10657883333678336,0.9790322390512749
CQ500CT176,ok,5,13.139339563910823,-0.7323579825889969,4.884786791997087,0.9962865483272351,-0.08581807606704714,0.006954958113036433,0.08514541391370993,0.970035732241095,-0.22755424993821877,0.012781710044692477,0.22730142101542805,0.97374056703657
CQ500CT178,ok,5,-22.499668030996293,-5.269418865500261,6.521040944702635,0.9893314172251709,-0.07000603908125211,-0.12775954517525304,0.11308812446947827,0.9218957642268087,0.37056615604321347,0.09183911473445876,-0.3810608276808593,0.9199772946176277
CQ500CT181,ok,5,-6.211968264277866,-5.507448829333942,0.7369395364629834,0.9953013965527048,-0.0024018211309574542,-0.0967954610273156,0.012802293737513754,0.994179724582164,0.10697091429351674,0.09597515978259216,-0.10770750431138609,0.9895392171206349
CQ500CT182,ok,5,-11.444283392645197,-9.503585588945361,7.847162312667697,0.9770395843316546,-0.10136317170054862,-0.18740106208832513,0.13465719654878217,0.9754128628823444,0.17446256429759172,0.16510932761855038,-0.19569173295383152,0.9666662586368042
CQ500CT183,ok,5,-14.551576117680106,-9.566438301240584,8.323891873124143,0.9757055597495019,-0.0988090127015048,-0.19553884443471728,0.1427555930584657,0.9637702294551392,0.22531707761844075,0.16619115898397374,-0.24775738904206782,0.9544615104081577
CQ500CT184,ok,5,-15.819111038710533,-5.9936564158724215,12.896157720353274,0.96944751259408,-0.18698551799698146,-0.15877007395775494,0.22196469976472732,0.9442114403701256,0.2433031605477568,0.10441835271399802,-0.2711109955969578,0.9568676165922437
CQ500CT190,ok,5,-1.6332529554916049,-7.216325762247246,6.632297556915135,0.9854397757738691,-0.11189385588939765,-0.1280164572894826,0.11458223674327828,0.993317789967286,0.013808662404964105,0.12561591995306395,-0.028276017200264316,0.9916759085031944
CQ500CT193,ok,5,-17.61513374009668,-9.202252125456287,9.098397473150333,0.9747101374400268,-0.10292948159813527,-0.19835742937834175,0.156095307776294,0.9487717107683111,0.27471165926475927,0.15991998893780845,-0.29872690314685796,0.9408442137115046
CQ500CT197,ok,5,-7.0800163405739065,-5.247027183431455,9.3772753738972,0.9825025320183892,-0.15057120514433475,-0.10962247378542715,0.16225190625168298,0.9809502937519151,0.10682153390457802,0.0914499507662477,-0.12273888287504693,0.9882166124567203
CQ500CT208,ok,5,-14.915745875956029,-5.950698166934613,10.818195135596023,0.9769349337658142,-0.15515807683662378,-0.14671096203196476,0.18668185485285463,0.9541405314182624,0.23402079260948916,0.10367265915699274,-0.25601136204714825,0.9610984144436419
CQ500CT209,ok,5,-20.684355675349284,-7.8031559069267695,17.780677888986315,0.9434151035446817,-0.24002405426309753,-0.22881520006084174,0.30254654272819764,0.9054967368519751,0.29755881609127305,0.13577014357726935,-0.34994872899544976,0.926877745545483
CQ500CT211,ok,5,10.798348412315775,-24.936960088547508,-28.270045539557437,0.7986170487043264,0.3956709611176865,-0.4534923373630452,-0.4294725591049173,0.9025425579417942,0.031148869638502906,0.42162083735824185,0.16988649632060038,0.890715694188244
CQ500CT223,ok,5,-16.50357447554357,-0.678323305417728,16.853919750555775,0.956980002718227,-0.27476931601050236,-0.09322605524498678,0.28991226192579256,0.9185937273600734,0.2685822861616128,0.011838698513405077,-0.28405525348750066,0.9587348216183977
CQ500CT227,ok,5,-11.781559840541087,-3.5764791202635093,14.662562078415982,0.9655492025334891,-0.23547112429880235,-0.11076139719415337,0.2526328805609144,0.9502766433822228,0.1820739649200602,0.06238080751671772,-0.20378334245878524,0.9770266036244296
CQ500CT230,ok,5,0.703480249072655,-2.6368954517438814,16.987746483162724,0.9553546137123359,-0.29268536355618946,-0.04040841519454085,0.2918578178380495,0.9561301449939985,-0.025182533640739895,0.04600626289283996,0.012264737817674488,0.9988658568501071
CQ500CT234,ok,5,-15.961895619943899,-10.31503424657893,11.721187447659151,0.9633228538656924,-0.14710246560903428,-0.22443249281643904,0.19986610621765194,0.9513998418822021,0.23429016294312335,0.1790603775419126,-0.2705535168469708,0.9459060078656251
CQ500CT239,ok,5,-18.677557530732305,-16.267145200528333,11.314074917025083,0.9413105689007224,-0.0978932912889771,-0.32303454365811923,0.18833289311290188,0.946524686620684,0.2619575137104112,0.2801162870086676,-0.3074214064411055,0.9094102180062912
CQ500CT24,ok,5,-4.365491072469141,-3.6824119415263032,7.019731032497316,0.990454981298366,-0.11700444033795823,-0.07286213668604385,0.12195882128212777,0.9902221144178981,0.0677215625131374,0.06422597552959858,-0.07596133923877298,0.9950401494453999
CQ500CT243,ok,5,-13.402087512148816,-7.674133334613788,12.819714009718206,0.9663399112264055,-0.18566101148202782,-0.1780931351467929,0.2198967237940193,0.9553870943226581,0.19718248113451867,0.13353878401273636,-0.22970739826391842,0.9640549280757924
CQ500CT244,ok,5,-8.257117789618448,-7.196977775886517,10.152325741630795,0.9765872852942585,-0.15672793198144488,-0.14735545303248815,0.17487701365767314,0.9773099034976271,0.1195131064763694,0.1252809015603106,-0.14248406178333606,0.9818365382495998
CQ500CT259,ok,5,-11.42509101279772,-8.484540886807105,6.1554357484304125,0.9833534700791411,-0.07604363858752401,-0.16502520387407807,0.10605256603103926,0.9776672408939674,0.18143764582084085,0.14754255698456314,-0.1959186849515558,0.9694570969183264
CQ500CT260,ok,5,-25.532193383973098,0.7943629184888857,12.925292779627886,0.9745688751356707,-0.20766064007897952,-0.08421737456595184,0.2236588977641675,0.8781435529083561,0.4228954929251512,-0.013863804229393657,-0.43097675000802216,0.9022565244346042
CQ500CT28,ok,5,-29.96314977465103,-6.461108678464966,13.61943531198445,0.9657082466997997,-0.14937886973976947,-0.21235238527331896,0.2339761917488118,0.8552200698314348,0.46244326554966747,0.11252876943574211,-0.4962706775871268,0.8608441732488475
CQ500CT280,ok,5,-26.486651122716374,-6.432511399003414,10.429712248848105,0.9772862496642424,-0.11288815544502932,-0.17935398121429677,0.17988951037909912,0.889295426401608,0.4204680827800709,0.11203280891224396,-0.443181575588832,0.8894035871221977
CQ500CT282,ok,5,-2.7786394132740804,-4.3906877812058145,14.985959648657055,0.9631542436604189,-0.25469325687384303,-0.0864016656200663,0.2578234515196417,0.9658131601498425,0.027055637635697374,0.07655697724849207,-0.04833512785097154,0.9958929383473931
CQ500CT283,ok,5,-9.655638744768028,-1.6554978997485101,11.20568440857659,0.9805264381898104,-0.18682548779504107,-0.06053214948231446,0.19425055852083856,0.9679812270940624,0.15899391343009023,0.028889868901512912,-0.16765613947487207,0.9854221401872576
CQ500CT285,ok,5,10.412130012428133,-6.433817731805165,19.772786202083,0.935114829994971,-0.351777925387598,-0.042574005372696684,0.3361604192230718,0.9186947431704336,-0.20735510945906388,0.11205546515563397,0.17958914243630988,0.9773388934488105
CQ500CT298,ok,5,-30.19773113873165,-6.266449790217377,11.795031858605356,0.9730363188234156,-0.12292871589521369,-0.19516365711610253,0.20318982473810973,0.8572678272470241,0.4730811426067025,0.1091522669186221,-0.4999804027914701,0.8591305951082204
CQ500CT301,ok,5,-4.9979681414305785,-5.8058318792537795,7.149241495930866,0.9871356434152316,-0.11523669407401435,-0.11083197119102954,0.12381586867070635,0.9895494957977017,0.07390146163530116,0.10115756108425893,-0.0866735236701934,0.9910877096049961
CQ500CT303,ok,5,-21.131730176413893,-13.531498443739135,12.265066554839722,0.9500502962290392,-0.11572170551013669,-0.2898498257873189,0.20653775807715025,0.9293836515557057,0.30592185719468845,0.2339798904256057,-0.35050608424791707,0.9068621150878527
CQ500CT306,ok,5,-9.012736757015002,0.4509008337031682,4.650392553613636,0.9966770926809988,-0.08130332950601941,-0.004953941480038596,0.08107306556493944,0.9843021922215771,0.15676846758101792,-0.007869622916953806,-0.15664917171512033,0.9876229574266241
CQ500CT307,ok,5,-18.42364552301391,-7.223114700641022,6.859947700268286,0.9849619508217308,-0.07386845666511402,-0.15618388695177673,0.11849493658290866,0.9466999564913079,0.2995298689339172,0.125733469838638,-0.3135325238141511,0.9412164740765355
CQ500CT310,ok,5,1.1930505435438328,3.6049979135712844,19.04341612159475,0.9434011448767284,-0.32497626419400083,0.06621712433947106,0.32563889529595164,0.9454938504078886,0.0008298863158341254,-0.06287757720928988,0.020779955519104495,0.9978048926182481
CQ500CT317,ok,5,-25.774892033665832,-5.146816184703952,13.093355873214701,0.9700751617501577,-0.1660056859564728,-0.17718999064711966,0.22562498127704977,0.885935078650561,0.40523129721204415,0.08970812883533145,-0.43308330451143684,0.8968786445078942
CQ500CT320,ok,5,-22.28839282091262,-6.43346543244695,15.513990631447587,0.9574972553278601,-0.20654134366079496,-0.20134467809805204,0.2657892926029751,0.9029406907809182,0.33771905612459635,0.11204935509508718,-0.37688032887227146,0.9194597107714417
CQ500CT321,ok,5,-10.308942888634297,-5.512399070690984,17.609246781620474,0.9487339890670856,-0.28125493913306904,-0.14422023853159358,0.30112467816112554,0.9429559947235241,0.14197859070059704,0.09606115859812739,-0.17812818762964736,0.9793072054164427
CQ500CT322,ok,5,-7.833353746999084,-11.260113724202306,4.805563429200546,0.9773032236789544,-0.05647352221698218,-0.20417921117276264,0.08216201083501042,0.989415685102088,0.11960771734931284,0.1952634450230539,-0.133668782303025,0.9715991167530749
CQ500CT327,ok,5,-14.496086769722107,-5.098756722775676,10.79772107258714,0.9784077570864658,-0.1595259618545239,-0.1314143385153227,0.18660092980954968,0.9551907224946155,0.22976243525525994,0.08887268347046978,-0.24932338669808962,0.9643337051965742
CQ500CT331,ok,5,6.21235215982301,-9.194508238815633,12.245198058350326,0.9646927863756415,-0.22774797191022433,-0.1322826111232285,0.20937067550933391,0.9678427780619832,-0.13944273803259727,0.15978657062333118,0.10682330384350634,0.9813546930668815
CQ500CT332,ok,5,-19.76701172960868,0.5419110774632392,4.82179666515775,0.9964163846103341,-0.08229126238037908,-0.019558543297347807,0.08405316696050272,0.9374762635898688,0.3377474209072357,-0.009457991540515466,-0.3381810215571289,0.94103355044047
CQ500CT335,ok,5,-14.302109988780316,-8.118053763199665,12.56697604270484,0.9662616181878271,-0.17678834858297854,-0.18730820863578065,0.2154003790301908,0.953381702194673,0.21134333827693347,0.1412131790262226,-0.24455921517230036,0.9592964236061846
CQ500CT337,ok,5,14.837764113554469,-5.279823790889711,15.81456332686456,0.9580665153696144,-0.2861102057617947,-0.015795641375617293,0.27136853478899303,0.9236437479288151,-0.270631382582447,0.09201994595737745,0.2549964256042723,0.9625534543468461
CQ500CT339,ok,5,-23.921289134356382,-0.5862175310511901,9.219783770765352,0.9870293361475273,-0.14236451004340306,-0.0741986244095756,0.16021364223401233,0.9029587485126104,0.398744388457884,0.010231247542864665,-0.40546004089754867,0.9140555107919183
CQ500CT340,ok,5,-13.885416496409757,-11.616907370219025,13.256909591068323,0.9534133509861541,-0.17558008092494215,-0.24530515148227736,0.2246203991755892,0.9559895433848208,0.18875822952411986,0.20136697454039287,-0.23506515718258228,0.9508920619308884
CQ500CT344,ok,5,3.315008167245876,-7.7370160033681215,11.473109842762703,0.971096501414518,-0.2062044673443189,-0.1202135707303014,0.19709723965131723,0.9768298363585832,-0.0834035306296719,0.13462638323268836,0.05729911384052218,0.9892383678824718
CQ500CT345,ok,5,5.789396103236634,-1.3646727029671368,21.33785769529244,0.9311868161305024,-0.3642484881435862,0.014633945122488331,0.3637635524485048,0.9258259099261664,-0.10257905448691021,0.02381577995321815,0.10084355901343639,0.9946172053763817
CQ500CT347,ok,5,-0.8356201771783324,-9.744780402690491,6.418931861539679,0.979392967443092,-0.10933242429488288,-0.1698111784330398,0.11018422105699738,0.9939013164493348,-0.004428384619917754,0.16925971981861687,-0.014373383668534764,0.9854666676701147
CQ500CT350,ok,5,-14.046805731577498,-9.245511035984226,6.900556474208448,0.9798592371771725,-0.07784053538307026,-0.1838932472111126,0.11858565272630693,0.9677557600263527,0.22223013275272255,0.1606652367067815,-0.23956134910935425,0.9574951914902028
CQ500CT351,ok,5,-7.758023334403387,-9.620854825906196,8.444633675856197,0.9752459903409362,-0.12319357184737786,-0.18362625678102937,0.14478817523131585,0.9834175642111896,0.10920750301200245,0.16712762380023657,-0.13309109007148326,0.9769110087958224
CQ500CT362,ok,5,-29.27044368236392,-4.536680855543016,15.490396036825844,0.9606559432989605,-0.1957084552206423,-0.1970745015458205,0.266240069310518,0.8509634576402046,0.45274431995836123,0.07909730777917999,-0.4874006507137413,0.8695885357948941
CQ500CT365,not_enough_points,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CQ500CT376,ok,5,-1.5451254372952148,-7.2414868998437525,10.510823588724167,0.975377992768626,-0.17901308217208275,-0.12881027767183592,0.1809662175829507,0.9834829930673823,0.003525683046261646,0.12605157403366452,-0.02674918238888321,0.9916629880786926
CQ500CT38,ok,5,-15.476230822622863,-4.414279475382495,10.89276558793158,0.9790696287776617,-0.1619517201795216,-0.12326517081505974,0.188410890417411,0.950258181949675,0.24801355610090625,0.07696751507805272,-0.26604704089426184,0.9608823932480586
CQ500CT381,ok,5,-6.253026646106597,-4.525456338199115,6.864953647039401,0.9897353683869644,-0.11028609552709805,-0.09088937065084302,0.1191569240567791,0.9879511125006539,0.09876348899287585,0.07890201526732683,-0.1085798159977568,0.9909515101883882
CQ500CT398,ok,5,-19.472993409555333,-7.4636809562243185,12.179967485869819,0.9692078423278573,-0.1565862875014451,-0.19004444989710467,0.20919547163008959,0.9307122686690414,0.30001987867204466,0.12989770213380486,-0.3305380575901041,0.9348107720094574
CQ500CT400,ok,5,25.2030312049205,-5.827951516613222,4.516018297062661,0.9917426973217075,-0.11434726378642605,-0.05806139486457671,0.07833083002805273,0.8985908745913361,-0.4317391818775462,0.10154163370844038,0.4236261835223765,0.9001278538397125
CQ500CT407,ok,5,-8.033235800586043,-10.83822021896653,10.799788419191325,0.9647659257071906,-0.15972677746726574,-0.20907908827587335,0.1840352507704696,0.9775727620705492,0.1023841849682206,0.18803652588845143,-0.1372546954303534,0.972524248291076
CQ500CT409,ok,5,-18.55054915456834,-4.761983040518975,6.269349571909626,0.990588321264104,-0.07727571536835914,-0.11297451743412336,0.10882562551078567,0.9452577363405726,0.30764394211569135,0.08301663090821594,-0.31704301869400153,0.9447708522652697
CQ500CT411,ok,5,9.698385927717078,-3.8289359263336222,9.678202386028767,0.9835671375844465,-0.17680110065629123,-0.03656578551956773,0.16773911325758567,0.9697879188208322,-0.17712984613756674,0.06677780879527184,0.16808558330768025,0.9835079872256346
CQ500CT415,ok,5,-22.396724656631914,-1.132836987328772,17.071949037064435,0.9557500149399387,-0.2642265835746964,-0.12932989397177477,0.2935149712741638,0.8860398995816682,0.3588624499543443,0.019770447142977206,-0.3809430520192638,0.9243871053503588
CQ500CT424,ok,5,1.123283496872193,1.9569718393071118,19.064369111974067,0.944600962358296,-0.32593469565476807,0.03867293731041643,0.3264396886892058,0.9451892486280494,-0.007376579589343553,-0.03414896133524625,0.0195923057953157,0.9992246944473233
CQ500CT437,ok,5,-13.506023820923952,-9.00050780989754,10.587446406245418,0.9708722055204398,-0.1427399143207715,-0.19243824310041913,0.18147363394479202,0.9625049539435816,0.2016222552620035,0.15644321887109353,-0.2306719109336108,0.9603728384203125
CQ500CT438,ok,5,-11.407232319622967,-11.28687181827254,12.097670585916472,0.9588808059711049,-0.16758851750747983,-0.22904516746670334,0.2055254573289843,0.9665894675135182,0.1531799193159656,0.19572145086810733,-0.19395589728487,0.9612877943563536
CQ500CT445,ok,5,-25.073913149508964,-16.797805382079463,10.801373241832277,0.9403693116712988,-0.04944164308700184,-0.33654283768297116,0.1794083987084091,0.9126661657409211,0.36722349650403735,0.28899512822837287,-0.40570431824251485,0.8671135000792242
CQ500CT456,ok,5,0.10976730314462539,-16.150621155772317,0.3529885085220026,0.9605155413297386,-0.0066936566537623005,-0.2781458067716294,0.005917630249910034,0.9999759040398445,-0.0036294616572291466,0.2781633989515234,0.0018401902883917638,0.9605320073706226
CQ500CT468,ok,5,10.878295978498663,-11.832833482098557,13.353261712739835,0.9522891421107187,-0.2644569254256604,-0.15234147305457485,0.22604652787648866,0.9465429776376035,-0.230129004516865,0.205056960508574,0.18471309125058263,0.9611621699108008
CQ500CT477,not_enough_points,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CQ500CT48,ok,5,-10.916959900701913,-14.500787758771308,9.812778467920818,0.9539801637553931,-0.12061771667621138,-0.274541824837401,0.16500010583558808,0.9756193027475014,0.14471330685435918,0.2503933150774551,-0.18335305432497268,0.9506233982152059
CQ500CT484,ok,5,-31.353936339874316,-4.1371560479046305,9.999260645898149,0.9822437831574631,-0.11131124645790245,-0.15101972341553055,0.17318301151718157,0.8475155800506443,0.5017220207378386,0.0721442649858949,-0.518967386242535,0.8517441265111468
CQ500CT50,ok,5,-9.465280095205307,-10.760272490844816,10.42191538349599,0.9662093705003616,-0.14823622996970082,-0.2108683771495022,0.17771465015955973,0.9756663932706634,0.12842348757481992,0.18670017535064085,-0.16155837696196568,0.9690417614104435
CQ500CT51,ok,5,-13.625546003176291,-5.514751534670275,8.364983881750529,0.9847821557651067,-0.11898564711323564,-0.12667486517725315,0.14480506246570138,0.9648104269898605,0.2194819670404593,0.09610202688255375,-0.23448508641849572,0.9673578162584806
CQ500CT59,ok,5,-10.293671255915063,-8.971660689928584,3.870855960394701,0.9855122506633013,-0.03861829002832933,-0.16514911888303602,0.066681882548906,0.9835414536448127,0.16792776870423226,0.15594592117875103,-0.1765073274329882,0.9718672918820627
CQ500CT6,ok,5,-20.152986086099325,-5.941831159895547,9.910307660415775,0.9797860501280147,-0.1264363692450284,-0.15502625747491605,0.17118168072621112,0.9309061704009651,0.32266164025672284,0.1035187333688626,-0.3426770293462112,0.9337324699292419
CQ500CT7,ok,5,-4.8266972115998055,-10.501475895941491,8.998913446680199,0.9711476880043215,-0.1407139900476953,-0.19254023238980114,0.15379580431757747,0.9865874813082987,0.05469910694021502,0.18226085333436523,-0.08273279114477389,0.9797633727646815
CQ500CT70,ok,5,-14.028174239755955,-5.5559096344000505,8.89439670226443,0.9833336797161919,-0.1268165248123688,-0.13027833039430492,0.15388742210063108,0.9621387948778263,0.22496133158893372,0.09681702151500034,-0.2412602504051543,0.9656189496480516
CQ500CT82,ok,5,-26.355645031933697,-11.851458180948468,5.329013463009859,0.9744532639469038,0.007559499384115728,-0.22446311579474898,0.09089501012401184,0.9006505843963309,0.4249313144039906,0.20537510442549042,-0.4344782834568479,0.8769547808676393
CQ500CT87,ok,5,-18.95759968763183,-0.9011840099092052,14.06027911894455,0.9699206842048914,-0.2248087457581676,-0.09335359758549805,0.24291252954152404,0.9186662533614794,0.3115217776119681,0.015727979630383384,-0.32482817421741905,0.9456422621114838
CQ500CT96,ok,5,-20.068424650517894,-5.2149555636796565,9.310848975027618,0.9827403411749157,-0.12118917457790777,-0.13976625412643529,0.16112098070664624,0.9319546292869366,0.32480855673269604,0.09089252666494875,-0.3417217477945671,0.9353955290040082
